timestamp,temperature,outlet_temp,delta_t,pump_speed,fan_speed,efficiency,power_consumption,coolant_flow,workload,status,scenario
2024-08-24 00:00:00,43.244239553285986,44.77518902348688,1.5309494702008948,81.40082691805992,78.21819243110248,46.091239441843065,153.09494702008928,8.884049615083596,95.0,Normal,heavy
2024-08-24 00:05:00,44.96341745722725,46.654822863295045,1.691405406067794,82.85779181393829,79.08157855453695,48.09559121772642,169.1405406067795,8.971467508836298,95.0,Normal,heavy
2024-08-24 00:10:00,44.60723570633081,46.13264790751901,1.525412201188196,82.8615227061052,83.24726760762682,48.9423881769234,152.54122011881972,8.971691362366313,95.0,Normal,heavy
2024-08-24 00:15:00,44.23798898791698,45.75806193907868,1.5200729511617013,85.83334077183554,81.50236534803136,46.5946800321755,152.00729511616998,9.150000446310132,95.0,Normal,heavy
2024-08-24 00:20:00,44.33852368200547,45.87451378928791,1.5359901072824371,80.17511169348273,82.9984628609874,51.06304710563619,153.59901072824357,8.810506701608965,95.0,Normal,heavy
2024-08-24 00:25:00,44.520529363464306,46.00475333724427,1.4842239737799616,81.77205904127146,77.51246171156743,47.31724631807753,148.42239737799628,8.906323542476287,95.0,Normal,heavy
2024-08-24 00:30:00,46.75092653096907,48.310056927221055,1.5591303962519873,84.98252020438147,81.059574757249,47.72660000127641,155.91303962519896,9.09895121226289,95.0,Warning,heavy
2024-08-24 00:35:00,46.08188365751383,47.93181693644326,1.8499332789294343,85.15668906870435,78.07949865783613,48.17570759074776,184.99332789294374,9.109401344122261,95.0,Warning,heavy
2024-08-24 00:40:00,44.5263324708303,46.05501127203074,1.5286788012004422,87.51909576510074,81.33257060699239,49.64077038773861,152.86788012004448,9.251145745906044,95.0,Normal,heavy
2024-08-24 00:45:00,45.74113176596563,47.480286813275455,1.739155047309822,82.75159482609831,84.46461367985252,48.01293637974526,173.9155047309825,8.9650956895659,95.0,Warning,heavy
2024-08-24 00:50:00,45.4301159933721,47.10596725572223,1.675851262350129,81.44162316584,83.08558834194382,51.04186651955855,167.58512623501292,8.8864973899504,95.0,Warning,heavy
2024-08-24 00:55:00,44.72301021599737,46.302887312976914,1.5798770969795441,84.48800918452972,72.83909723843735,48.93523627506948,157.98770969795441,9.069280551071783,95.0,Normal,heavy
2024-08-24 01:00:00,45.37662930470597,46.99916208430387,1.622532779597897,86.79607720687689,82.10149318802111,49.04683896554973,162.2532779597898,9.207764632412612,95.0,Warning,heavy
2024-08-24 01:05:00,46.740188563615305,48.388598738201075,1.64841017458577,83.9651996814563,85.80910165510682,52.00017838856749,164.84101745857677,9.037911980887378,95.0,Warning,heavy
2024-08-24 01:10:00,45.06711188302496,46.7875333443026,1.7204214612776454,74.54650930656803,79.35668800237241,45.64296608432492,172.0421461277646,8.472790558394081,95.0,Warning,heavy
2024-08-24 01:15:00,45.3054217215392,46.812427778755605,1.5070060572164081,85.88409551043388,77.18315326056752,46.522638133485614,150.70060572164067,9.153045730626033,95.0,Warning,heavy
2024-08-24 01:20:00,47.4164217883733,49.350829588894065,1.9344078005207663,89.0699014721465,80.27684006353103,44.97127836094874,193.4407800520766,9.34419408832879,95.0,Warning,heavy
2024-08-24 01:25:00,45.39114805455368,47.16650430997762,1.7753562554239366,92.3773734978708,89.2249131745163,47.61742531108241,177.53562554239375,9.542642409872249,95.0,Warning,heavy
2024-08-24 01:30:00,44.67555829633976,46.34158952439278,1.666031228053022,86.14910227106412,87.41996572476403,47.97776124177159,166.6031228053022,9.168946136263848,95.0,Normal,heavy
2024-08-24 01:35:00,45.237507552995524,46.89920988038979,1.6617023273942664,87.53035839645656,86.34994711889772,48.21813636427438,166.1702327394268,9.251821503787394,95.0,Warning,heavy
2024-08-24 01:40:00,43.68370218217879,45.34377287153394,1.6600706893551518,89.80793198915002,75.21456909685857,47.57463189749739,166.00706893551546,9.388475919349002,95.0,Normal,heavy
2024-08-24 01:45:00,45.076932564696286,46.81987366470118,1.7429411000048916,85.94276491286344,81.09648144724659,53.0395818781977,174.29411000048924,9.156565894771806,95.0,Warning,heavy
2024-08-24 01:50:00,46.63499609201074,48.24700148675958,1.6120053947488415,91.31571282213292,79.86942689836977,47.110766698768884,161.2005394748838,9.478942769327976,95.0,Warning,heavy
2024-08-24 01:55:00,46.722878094338135,48.39495607914693,1.6720779848087943,93.99664484314279,82.65346932245666,47.45769396077149,167.20779848087935,9.639798690588567,95.0,Warning,heavy
2024-08-24 02:00:00,47.86182109701355,49.41621268899022,1.5543915919766746,91.53885790272983,82.49742869593797,47.00309456195064,155.43915919766778,9.492331474163791,95.0,Warning,heavy
2024-08-24 02:05:00,45.77690375521874,47.56880762561494,1.7919038703961974,90.36704800967189,81.37879586130474,45.433852988634314,179.19038703961942,9.422022880580315,95.0,Warning,heavy
2024-08-24 02:10:00,46.34437130266698,48.131657358471834,1.7872860558048558,91.62069799765437,87.38380715801358,47.91788524831397,178.7286055804857,9.497241879859263,95.0,Warning,heavy
2024-08-24 02:15:00,45.366514876968964,47.08615169325557,1.7196368162866094,91.49683077898133,80.63926545305647,45.735512175763056,171.96368162866074,9.48980984673888,95.0,Warning,heavy
2024-08-24 02:20:00,46.61431779534566,48.21725559644649,1.602937801100829,90.39807915213252,79.12769679376328,43.187361581788046,160.29378011008268,9.423884749127952,95.0,Warning,heavy
2024-08-24 02:25:00,46.494666948153984,48.10567641895678,1.6110094708027987,91.50632091127655,81.67414883931198,47.57164942566533,161.10094708027964,9.490379254676593,95.0,Warning,heavy
2024-08-24 02:30:00,44.9857727451993,46.607575048105474,1.6218023029061754,87.51623484903877,82.57107399612234,50.94138391956364,162.18023029061743,9.250974090942325,95.0,Normal,heavy
2024-08-24 02:35:00,46.56361055736645,48.324113127215384,1.7605025698489314,81.86724702765424,83.63941781050372,42.65951765887727,176.05025698489317,8.912034821659255,95.0,Warning,heavy
2024-08-24 02:40:00,45.39148068358818,47.16715231967285,1.7756716360846738,84.81535818446932,80.82624557767521,46.10595789590378,177.5671636084673,9.08892149106816,95.0,Warning,heavy
2024-08-24 02:45:00,45.6267379975609,47.35985573852998,1.7331177409690781,89.82307524291703,86.95414450645862,43.845054222589155,173.31177409690753,9.38938451457502,95.0,Warning,heavy
2024-08-24 02:50:00,45.41234820108044,47.29126711001278,1.8789189089323415,90.11238355728908,85.04631184065019,48.3818315862608,187.89189089323418,9.406743013437344,95.0,Warning,heavy
2024-08-24 02:55:00,46.08351743739913,47.73746668196707,1.65394924456794,90.39348817812744,89.14337749705278,46.054458884490366,165.39492445679392,9.423609290687647,95.0,Warning,heavy
2024-08-24 03:00:00,46.253420421412976,48.09098419524606,1.8375637738330823,88.81639816626407,82.93869663676625,44.47220688573589,183.7563773833082,9.328983889975845,95.0,Warning,heavy
2024-08-24 03:05:00,46.417607200834865,48.18393925923769,1.7663320584028241,84.97427326381585,78.28396036916875,48.39594504294818,176.63320584028253,9.09845639582895,95.0,Warning,heavy
2024-08-24 03:10:00,45.13040824319555,46.80497642847514,1.6745681852795897,85.18173276354665,83.48646429444625,45.59864244817156,167.45681852795866,9.110903965812799,95.0,Warning,heavy
2024-08-24 03:15:00,46.35148944055578,48.12485964563634,1.7733702050805604,89.46006676266916,80.6737440209582,46.292295095402174,177.33702050805613,9.36760400576015,95.0,Warning,heavy
2024-08-24 03:20:00,46.52177541132335,48.260787720408764,1.7390123090854175,84.83033711557795,88.36094821267791,52.06692588199978,173.9012309085421,9.089820226934677,95.0,Warning,heavy
2024-08-24 03:25:00,46.569043599288676,48.351551828630356,1.7825082293416799,88.29507278797661,78.44933855799002,45.648760007044274,178.25082293416813,9.297704367278596,95.0,Warning,heavy
2024-08-24 03:30:00,46.45080833657449,48.1271941262671,1.6763857896926098,91.40959015809273,81.87167629990589,44.573253344323604,167.6385789692609,9.484575409485563,95.0,Warning,heavy
2024-08-24 03:35:00,46.84701184046792,48.69862266185079,1.8516108213828701,90.14313576266032,85.58166543274399,48.72500149134806,185.16108213828673,9.40858814575962,95.0,Warning,heavy
2024-08-24 03:40:00,46.744576435117295,48.510299888645854,1.7657234535285582,91.0202290739688,76.77343015544388,46.35610493126512,176.57234535285582,9.461213744438128,95.0,Warning,heavy
2024-08-24 03:45:00,46.04636110218084,47.87016238355279,1.8238012813719493,89.53476579990773,80.81344715455865,46.766755454011694,182.38012813719462,9.372085947994464,95.0,Warning,heavy
2024-08-24 03:50:00,46.10830179372038,47.71409065448017,1.6057888607597874,87.70655903000232,82.55297353100491,45.72410157164726,160.57888607597866,9.26239354180014,95.0,Warning,heavy
2024-08-24 03:55:00,45.523136036168175,47.29784148542842,1.7747054492602459,87.87017949514849,90.43532258077218,44.3856233987861,177.47054492602476,9.27221076970891,95.0,Warning,heavy
2024-08-24 04:00:00,47.00037749277683,48.68931648693944,1.688938994162612,89.01413734419666,88.25393265376628,49.574708580895894,168.89389941626118,9.340848240651798,95.0,Warning,heavy
2024-08-24 04:05:00,47.40984486562206,49.220649986332994,1.8108051207109312,85.52544010234946,86.4362128893907,46.85970957247839,181.08051207109287,9.131526406140967,95.0,Warning,heavy
2024-08-24 04:10:00,46.812696078666946,48.572184367296416,1.7594882886294698,90.14990478408336,85.6665035563132,48.47862109813257,175.94882886294707,9.408994287045001,95.0,Warning,heavy
2024-08-24 04:15:00,48.256723001764065,49.89670776517221,1.639984763408144,86.1402347034328,86.38058394381049,45.532931642538315,163.99847634081434,9.168414082205967,95.0,Warning,heavy
2024-08-24 04:20:00,47.62383103297002,49.34928912118475,1.7254580882147366,93.64961814199916,88.61471521691637,45.24156990064682,172.54580882147343,9.61897708851995,95.0,Warning,heavy
2024-08-24 04:25:00,45.85300016617445,47.642634803628845,1.789634637454391,85.84824759637142,84.38136496098552,49.295554447832586,178.96346374543913,9.150894855782285,95.0,Warning,heavy
2024-08-24 04:30:00,46.749916510140054,48.51645457610386,1.7665380659638075,92.10688148324334,86.75392048327046,44.98919751438608,176.65380659638055,9.5264128889946,95.0,Warning,heavy
2024-08-24 04:35:00,47.030761294127565,48.832050503979616,1.801289209852051,97.45308395391925,82.45655671088126,43.92734905666,180.1289209852048,9.847185037235155,95.0,Warning,heavy
2024-08-24 04:40:00,45.64060695791279,47.57404612200502,1.9334391640922348,92.8707747686171,85.8418476308099,44.89734624356791,193.3439164092233,9.572246486117026,95.0,Warning,heavy
2024-08-24 04:45:00,46.380496736459456,48.1979693724596,1.8174726360001472,88.18354669822376,86.91961867549145,45.14454579433049,181.74726360001492,9.291012801893427,95.0,Warning,heavy
2024-08-24 04:50:00,45.514699226330144,47.39227053854961,1.877571312219466,85.88124263005284,85.61622976060784,44.535761938698116,187.75713122194648,9.15287455780317,95.0,Warning,heavy
2024-08-24 04:55:00,46.50304357036232,48.30049793164186,1.7974543612795344,86.42001301208302,82.2944085363774,46.11117609147082,179.74543612795324,9.185200780724982,95.0,Warning,heavy
2024-08-24 05:00:00,45.48861088324908,47.30414644440285,1.815535561153773,90.66771557683987,80.95437820456327,42.29222944625378,181.55355611537712,9.440062934610392,95.0,Warning,heavy
2024-08-24 05:05:00,45.77987736165499,47.61201388729506,1.832136525640074,88.75890988941877,86.30294525633106,46.49623702177099,183.21365256400773,9.325534593365127,95.0,Warning,heavy
2024-08-24 05:10:00,47.342019990045685,49.14088524436243,1.7988652543167447,91.15075781014185,89.1423779438916,43.00806756787331,179.88652543167444,9.469045468608511,95.0,Warning,heavy
2024-08-24 05:15:00,48.29511405172851,50.170105527916014,1.8749914761875033,90.53702077309963,83.75656144549711,44.58753451516259,187.49914761875021,9.432221246385978,95.0,Warning,heavy
2024-08-24 05:20:00,48.17746313826278,49.98725879393545,1.8097956556726729,86.24747160378195,83.26258760176144,46.08304511940569,180.9795655672673,9.174848296226916,95.0,Warning,heavy
2024-08-24 05:25:00,47.45914485688526,49.19616687205822,1.7370220151729612,90.89051408688302,80.56907937968231,46.54855653845854,173.70220151729615,9.453430845212981,95.0,Warning,heavy
2024-08-24 05:30:00,47.84380797201145,49.57137765455371,1.72756968254226,91.21055825052481,81.96048834923931,42.74370606910325,172.7569682542257,9.472633495031488,95.0,Warning,heavy
2024-08-24 05:35:00,46.68975471246509,48.464774630008684,1.7750199175435952,90.66778102283398,81.76998508849879,44.2747597629069,177.5019917543592,9.440066861370038,95.0,Warning,heavy
2024-08-24 05:40:00,47.08013042741442,48.76145901639847,1.6813285889840515,93.4461437837216,79.97275320517335,42.9371765471335,168.132858898405,9.606768627023296,95.0,Warning,heavy
2024-08-24 05:45:00,47.775012687204544,49.49108155846932,1.716068871264774,90.38450566311575,84.01818864445605,44.23144473470211,171.60688712647755,9.423070339786944,95.0,Warning,heavy
2024-08-24 05:50:00,46.879613874676345,48.53441107048016,1.6547971958038161,87.11081438816791,88.5071218857657,48.45620703827265,165.47971958038164,9.226648863290075,95.0,Warning,heavy
2024-08-24 05:55:00,45.942021209252665,47.67786542458451,1.735844215331845,92.09421421176718,83.361810299623,45.2580933852632,173.5844215331846,9.525652852706031,95.0,Warning,heavy
2024-08-24 06:00:00,47.58205027378739,49.42537503468798,1.8433247609005932,86.97309403414782,85.96987330614394,47.17429353304921,184.33247609005932,9.218385642048869,95.0,Warning,heavy
2024-08-24 06:05:00,46.10533907404118,47.91113038047438,1.8057913064331998,91.82729961987062,79.63747259926377,43.37847723124918,180.57913064332013,9.509637977192238,95.0,Warning,heavy
2024-08-24 06:10:00,45.288145690662304,47.00152340254791,1.713377711885606,89.24375831360744,86.43752732907343,49.41888978824474,171.33777118856062,9.354625498816446,95.0,Warning,heavy
2024-08-24 06:15:00,47.67906683050797,49.464378007375835,1.7853111768678644,88.37115644299263,83.20009623593585,45.08931205492551,178.5311176867867,9.302269386579557,95.0,Warning,heavy
2024-08-24 06:20:00,47.281055113227936,49.081398998031524,1.8003438848035884,91.1118199931302,84.59943067584929,44.0679911230768,180.03438848035893,9.466709199587811,95.0,Warning,heavy
2024-08-24 06:25:00,46.982145023190164,48.79078089406112,1.8086358708709582,89.8217198538855,88.6311003386421,46.74926853848163,180.86358708709562,9.389303191233129,95.0,Warning,heavy
2024-08-24 06:30:00,46.3353691054442,48.159407735280496,1.824038629836295,90.42327032157863,85.70235408099897,48.409470001637594,182.4038629836297,9.425396219294718,95.0,Warning,heavy
2024-08-24 06:35:00,46.183653306379135,47.893669284620564,1.7100159782414295,90.28935636057602,82.37905302258125,46.997983202522356,171.00159782414278,9.417361381634562,95.0,Warning,heavy
2024-08-24 06:40:00,47.46520808644312,49.325090952251934,1.8598828658088138,87.6197019239521,83.08795894432824,45.17535456472338,185.98828658088158,9.257182115437127,95.0,Warning,heavy
2024-08-24 06:45:00,47.270245973158985,49.19381516787255,1.923569194713565,86.44423653206952,84.7239290658211,42.935970245637506,192.3569194713562,9.186654191924172,95.0,Warning,heavy
2024-08-24 06:50:00,48.43582956532792,50.30581826958975,1.8699887042618286,88.64089802375057,80.78665650654068,45.18422554895072,186.99887042618312,9.318453881425034,95.0,Warning,heavy
2024-08-24 06:55:00,45.21674564751066,47.026549989262584,1.8098043417519207,88.82366833190055,86.27586547581565,45.23625566367305,180.9804341751923,9.329420099914033,95.0,Warning,heavy
2024-08-24 07:00:00,46.16934107688379,47.91890289295669,1.749561816072898,93.85048724811178,82.7836240743412,46.47988936959138,174.95618160728966,9.631029234886707,95.0,Warning,heavy
2024-08-24 07:05:00,47.93200032709143,49.784595028100604,1.8525947010091741,89.78606541176853,82.62863580968819,45.426963528558545,185.25947010091718,9.387163924706112,95.0,Warning,heavy
2024-08-24 07:10:00,46.63009688237694,48.53724663689712,1.9071497545201836,91.06650523340423,82.98963857813273,46.47028771706555,190.71497545201825,9.463990314004253,95.0,Warning,heavy
2024-08-24 07:15:00,46.47769354534686,48.28689904070236,1.8092054953554992,83.61490715993318,84.30384196621897,47.88403448157619,180.92054953555,9.016894429595991,95.0,Warning,heavy
2024-08-24 07:20:00,46.229404349666396,47.96272900098572,1.7333246513193217,87.98906073325682,83.15311425744098,45.24946553831409,173.33246513193234,9.279343643995409,95.0,Warning,heavy
2024-08-24 07:25:00,47.456270649691525,49.289318025561364,1.833047375869839,88.8332407380101,86.1464233979302,46.06237869486737,183.30473758698406,9.329994444280606,95.0,Warning,heavy
2024-08-24 07:30:00,46.13958293948983,47.92736062979587,1.7877776903060436,89.68907621482768,82.8639845929812,45.14831177596016,178.7777690306046,9.38134457288966,95.0,Warning,heavy
2024-08-24 07:35:00,47.20484521541037,48.90958627835674,1.7047410629463684,86.7483739983872,84.87149905979683,46.38739116868012,170.47410629463704,9.204902439903233,95.0,Warning,heavy
2024-08-24 07:40:00,46.55945489180113,48.26561638566403,1.7061614938629006,85.49885928906518,85.63150068976316,46.68819349871426,170.61614938629012,9.12993155734391,95.0,Warning,heavy
2024-08-24 07:45:00,46.0271214191068,47.896017267947336,1.8688958488405376,87.899203347019,88.88305582321476,45.93966412329575,186.88958488405345,9.273952200821139,95.0,Warning,heavy
2024-08-24 07:50:00,46.5530266594665,48.438496253475165,1.8854695940086685,85.46439421411029,84.95764317645397,43.85481539399154,188.54695940086683,9.127863652846617,95.0,Warning,heavy
2024-08-24 07:55:00,46.53046993896829,48.38113896952764,1.8506690305593523,90.43115517889517,83.7227926841543,44.395051067210396,185.06690305593492,9.42586931073371,95.0,Warning,heavy
2024-08-24 08:00:00,46.9157221124582,48.634992148576714,1.719270036118516,92.1552995619167,82.86177261867167,45.37244080994193,171.92700361185155,9.529317973715003,95.0,Warning,heavy
2024-08-24 08:05:00,47.691455137525,49.504149218251044,1.8126940807260468,87.86311955523398,83.79943365441474,48.588203170632866,181.2694080726047,9.271787173314038,95.0,Warning,heavy
2024-08-24 08:10:00,44.806024450054565,46.49162464988265,1.6856001998280874,92.08930978574867,82.27026412234592,43.476038392851535,168.56001998280902,9.52535858714492,95.0,Normal,heavy
2024-08-24 08:15:00,47.53508648602194,49.40023835362269,1.8651518676007512,87.84476179347693,81.88564363133129,41.21649757814499,186.5151867600751,9.270685707608616,95.0,Warning,heavy
2024-08-24 08:20:00,46.65347288657776,48.41620811292417,1.7627352263464076,88.90412990597261,88.69876990458071,47.00189254938255,176.27352263464073,9.334247794358356,95.0,Warning,heavy
2024-08-24 08:25:00,46.632398128203526,48.450225795162744,1.817827666959218,90.08960619879858,81.9232407673711,45.83290142014859,181.7827666959216,9.405376371927915,95.0,Warning,heavy
2024-08-24 08:30:00,47.303255630677576,49.113304867136456,1.8100492364588803,90.55313053500717,89.33020455641825,41.747736758957494,181.0049236458882,9.43318783210043,95.0,Warning,heavy
